university,title,number,patent,link,description
Stanford University,TMS modulation of traits,Docket #: S21-062,Published Application: 20230355920,https://techfinder.stanford.edu/technology/tms-modulation-traits,"This invention involved a new methodology using novel targets, TMS stimulation and a hypnosis protocol to modulate traits and help chronic pain, addiction, and mental disorders.\n\nApplications: A company could potentially develop a device that combines the administration of transcranial magnetic stimulation (TMS) and the induction of hypnosis in a patient. Such a device could potentially be used in clinical settings where the objective may range from pain management to habit control (smoking, overeating) to the treatment of mental health conditions (stress/anxiety, insomnia). The likely customers of such a device would be medical institutions and clinicians, including primary care physicians, pain specialists, psychologists); these customers would be able to safely apply such a device in controlled settings to their patients., Advantages and improvements over existing methods, devices, or materials:, Existing methods are limited by tolerability and prolonged treatment durations. The combination of two noninvasive, fast acting treatment modalities could prove to be more efficient in the treatment of pain, mental health and other disorders when compared to other forms of talk therapy, medications, and etc. When used separately, hypnosis and TMS have proven to be efficacious but not necessarily for everyone. There's a potential to augment the response to hypnotic induction when used in conjunction with TMS..\n\nAdvantages: hypnosis alone does not work for everyone."
Stanford University,Enhancement of Platinum Electrochemical Activity Through Sublayer Transition Metal Rich Catalyst,Docket #: S19-438,"Issued: 11,973,233 (USA)",https://techfinder.stanford.edu/technology/enhancement-platinum-electrochemical-activity-through-sublayer-transition-metal-rich,"Polymer electrolyte membrane (PEM) fuel cells often underperform due to high overpotentials caused by sluggish kinetics. Specifically, the Pt-catalyzed oxygen reduction reaction at the cathode renders the energy efficiency well below the thermodynamic limit. Stanford researchers have developed a metal/ceramic composite electrochemical catalyst that utilizes a sublayer transition metal rich catalyst structure to optimize performance. Traditional nanoparticle catalysts suffer from surface defects (edges and corners) and aggregation, which degrade the catalysts' performance. This invention utilizes a sublayer thin film catalyst later, which is free of aggregation and distinct surface defects. The low loading required for thin films results in higher mass activity with greater surface area exposure. Comparing this composite to traditional syntheses, this composite displays a 5-fold increase in activity for the oxygen reduction reaction, making it potentially useful in PEM fuel cells.\nRelated Technology: S17-046 Metal/ceramic matrix composite catalyst for fuel cells\nStage of Research\n\nApplications: Fuel cells.\n\nAdvantages: Better catalytic activity over existing synthetic methods: 5x higher Pt-based catalytic activity for oxygen reduction reaction."
Stanford University,"Multi-user, mixed reality medical simulation",Docket #: S19-177,,https://techfinder.stanford.edu/technology/multi-user-mixed-reality-medical-simulation,"Doctors with Stanford Medicine have developed a multi-user, mixed reality medical simulation application.  Medical in-situ and simulation training centers cost millions of dollars a year to administer, with limited availability to those in remote areas or the third world.  Using the application developed by Drs. Caruso and Rodriguez, medical simulation can be accomplished anywhere for a fraction of the cost.  Via a Magic Leap headset, up to 50 users can enter an augmented reality environment with multiple holographic patients (that move, seize, vomit, etc.), and monitors that change vital signs, ECG rhythms, oxygen saturations.  The hologram is coupled with an off-the shelf simulation trainer for real chest compressions. This application is an ideal, low cost solution for training nurses, doctors, EMTs, military & ER personnel – anyone training to triage and care for patients.\n\nApplications: Medical training and simulation.  In particular,, Basic Life Support (BLS) certification, Advanced Cardiovascular Life Support (ACLS), Pediatric Advanced Life Support (PALS), EMT and paramedic training, Physician and nursing training, Military medical training.\n\nAdvantages: Less expensive, and more convenient compared to traditional hospital training and simulation centers.."
Stanford University,Improved Nonlinear Optical Devices,Docket #: S20-031,"Published Application: 20220252958, Issued: 11,469,567 (USA)",https://techfinder.stanford.edu/technology/improved-nonlinear-optical-devices,"Researchers at Stanford are advancing a new class of nonlinear optical devices that operate with significantly lower energy requirements than previous platforms. Commercial applications include various photonic applications; sensors; telecom (fast modulators); analytical instruments, and spectrometers. Specifically, the researchers have developed devices that combine quasi-phase-matching with nanophotonic waveguides to achieve efficient nonlinear interactions of femtosecond pulses over length scales an order of magnitude larger than the current state of the art. The crucial breakthrough is the change in dispersion due to sub-wavelength confinement; light propagates with a different velocity in nanophotonic waveguides, and the waveguide geometry can be chosen to achieve simultaneous group-velocity matching between multiple interacting waves and reduced higher-order dispersion. Using these methods, the researchers have developed and experimentally demonstrated several devices that achieve efficient spectral broadening and harmonic generation with the lowest energy requirements demonstrated to date.\nStage of Development\nRecent demonstrations include second-harmonic generation using ~50x less pulse energy than the previous state of the art, and multi-octave supercontinuum generation with ~500x less pulse energy than previous demonstrations in ion-exchanged waveguides with quadratic nonlinearities.\n\nApplications: Near- and mid-infrared light generation, Ultra-short pulse compression, Supercontinuum generation, Frequency comb stabilization, Upconversion detection, Quantum frequency conversion, All-optical signal processing, Coherent Ising machines, Generation of nonclassical states of light such as Fock states, heralded photons, squeezed states and cat states.\n\nAdvantages: Combines two key techniques: (i) quasi-phase-matching and (ii) dispersion engineering in nanophotonic devices, Resulting interactions allow many typically used nonlinear interactions to be scaled to radically lower pulse energies, Enables new class of nonlinear devices that operate with significantly lower energy requirements than previous platforms."
Stanford University,Simultaneous Measurements of Gradients in Optical Networks,Docket #: S19-323,,https://techfinder.stanford.edu/technology/simultaneous-measurements-gradients-optical-networks,"Stanford researchers have an efficient method to measure gradients simultaneously and in parallel, as related to an optical network. These optical networks based on integrated waveguide meshes are utilized in artificial neural networks or machine learning as they can perform matrix multiplications at zero marginal energy cost. A common difficulty with current electrical approaches is getting the network to learn to solve a problem. This technology overcomes that issue by utilizing a feedforward photonic network of tunable beamsplitter nodes to simultaneously nullify nodes in parallel. For a given network with L device columns and N input nodes, this parallel nullification strategy is up to (N/2) times faster than existing component-wise calibration approaches. Overall, this would allow optical neural networks to implement fast and low power learning.\nRelated Technology:  """"S19-093 Efficient, scalable training of artificial neural networks directly on optical devices""""\nStage of Research\n\nApplications: Optical neural networks and machine learning, Optical communications systems, Self-training sensing systems.\n\nAdvantages: Reduced time spent optimizing arbitrary optical networks, Faster matrix multiplication (zero marginal energy cost) vs electronic systems."
Stanford University,A micro-fabricated chemical gas sensor for detection of volatile pollutants and explosives,Docket #: S15-461,"Published Application: 20170199147, Issued: 10,261,046 (USA)",https://techfinder.stanford.edu/technology/micro-fabricated-chemical-gas-sensor-detection-volatile-pollutants-and-explosives,"Stanford researchers have designed and tested an electrochemical gas sensor which can detect volatile organic species in the gas phase and differentiate multiple species with a single chip. Selective detection is achieved due to the unique redox potential of chemical species.\nThe ability to perform galvanostatic measurements when the electrodes are exposed to volatile organic species dispersed in a gas phase allows their detection and identification as they are oxidized and/or reduced at a specific applied voltage. By varying the material of the electrodes, specific species can be targeted. The selection of the electrode material is made on physico- chemical or electrocatalytic criteria.\nFigure\nStage of Research\n\nApplications: Gas sensors.\n\nAdvantages: Detects volatile organic species in the gas phase, Can differentiate multiple species with a single chip, High selectivity and ability to precisely identify the species present in the environment, Can be mass produced with form factor at the millimeter scale, Uses Nafion polymer in micro-fabrication process, Integrated reference electrode will considerably improve in the identification of the detected species, Benefits from electrocatalytic research on materials for the choice of electrodes."
Stanford University,Igf1r Knockout to Increase Donor Cell Contribution in Interspecies Organ Generation,Docket #: S20-041,"Published Application: WO2021207493, Published Application: 20230180725",https://techfinder.stanford.edu/technology/igf1r-knockout-increase-donor-cell-contribution-interspecies-organ-generation,"Researchers in the Nakauchi lab at Stanford University have shown that the contribution of human donor cells to tissues and organs can be increased in an interspecies host embryo by knocking out insulin growth factor 1 receptor (Igf1r).\nThousands of people around the world await lifesaving organ transplants. However, given the shortage of available organs and subsequent long wait times, not everyone on a transplant list will receive the organ they need to survive. The Nakauchi lab studies the interspecies organ generation using induced pluripotent stem cells (iPSC). Researchers inject donor iPSCs into host embryos that later develop into a fetus with cells derived from both the host and donor animals. They can then determine what portion of the fetus's cells derive from either the host or the donor.\nPreviously, researchers found that the organs of the chimeric animals had a mixture of both host and donor cells. However, they discovered that knocking out insulin growth factor 1 receptor (Igf1r) increases donor cell contribution to organs. In one model, the kidney of a chimeric animal was made up almost entirely of donor cells. This research has the potential to revolutionize organ transplantation therapy. Although their current models only involve mouse-mouse and rat-mouse interspecies organ generation, further research could lead to the generation of human organs for transplantation and basic research.\nProof of concept – in vivo rodent models\n\nApplications: Organ transplantation therapy, Human organ regeneration, Basic research: drug discovery, toxicology testing, and drug screening in engineered organs.\n\nAdvantages: Increases the number of human donor cells in animal-grown human organs and tissues, Can help solve the issue of organ shortage for transplantation therapy."
Stanford University,Early diagnosis and treatment of eye cancer,Docket #: S19-500,"Published Application: WO2021155235, Published Application: 20230152322",https://techfinder.stanford.edu/technology/early-diagnosis-and-treatment-eye-cancer,"Stanford researchers have applied large-scale proteomic platforms to identify biomarkers that can be used to diagnose uveal melanoma and subtype eye tumors according to their gene expression profile (GEP) class or PRAME status. These biomarkers can be used alone or in combination with one or more additional biomarkers or relevant clinical parameters in prognosis, diagnosis, or monitoring treatment of eye cancer.  The earlier identification of uveal melanoma will expedite the schedule of treatment and increase survival.\nRelated Technology:\nS18-559 """"Biomarkers Differentiate Types of Uveitis""""\nStage of Development\n\nApplications: Early diagnosis and treatment of eye cancers, Precision Health.\n\nAdvantages: Faster and more precise than current methods, Point-of-care processing, Uses proteomic platform analysis, Earlier diagnosis and treatment will lead to better survival outcomes."
Stanford University,Preventing post-ERCP pancreatitis with a combination of small molecules,Docket #: S20-149,Published Application: 20230201171,https://techfinder.stanford.edu/technology/preventing-post-ercp-pancreatitis-combination-small-molecules,"Stanford researchers are developing an improved prophylactic against pancreatitis caused by endoscopic retrograde cholangiopancreatography (ERCP), by targeting two key inflammatory pathways. ERCP is a common gastrointestinal procedure that leads to pancreatitis in 3-15% of patients. Post-ERCP pancreatitis can be life-threatening, excruciatingly painful, and costly. Patients and healthcare providers would both benefit from more effective and practical pancreatitis prevention, beyond the current options of indomethacin, stenting, and IV hydration.\nThe inventors have discovered that calcineurin inhibitors prevent post-ERCP pancreatitis by blocking pressure-induced inflammatory signals. Additionally, a calcineurin inhibitor could be combined with indomethacin to target two distinct inflammatory pathways, achieving higher effectiveness than indomethacin alone. The inventors are formulating this combination for rectal administration to target pancreatic circulation via the portal vein. This method can be smoothly incorporated into ERCP procedures, because rectal indomethacin is the standard-of-care in many facilities.\nStage of Development: Preclinical studies in a mouse model of ERCP showed that calcineurin inhibitors lowered pancreatic inflammation, edema, and tight junction disruption when delivered systemically, intraperitoneally, or via radiocontrast solution.\n\nApplications: Prophylactic given rectally before any ERCP to prevent pancreatitis.\n\nAdvantages: Targets two key inflammatory pathways for greatly increased efficacy over indomethacin alone, Safer and less time consuming than pancreatic duct stenting and IV hydration, Minimally invasive rectal delivery directly targets pancreatic circulation, Easy to implement during ERCP, replacing standard-of-care rectal indomethacin, Both component drugs are FDA-approved for other indications."
Stanford University,Composite laminate tapering method for more efficient design,Docket #: S20-040,"Published Application: WO2021188783, Published Application: 20230075583, Issued: 12,005,682 (USA)",https://techfinder.stanford.edu/technology/composite-laminate-tapering-method-more-efficient-design,"Composite laminates can be lighter, stronger and lower cost if tapering is applied to remove laminate thickness in areas not heavily loaded. To this end, Stephen Tsai and his team have developed a new tapering strategy using efficient """"double-double"""" (DD) laminates (previously disclosed in Stanford docket S17-103).  Such DD building block is 4-ply thick and can slide to form a desired taper like a deck of cards.  The current building blocks are 10 or more times thicker.  It cannot slide because it is too thick like sliding bricks.  If individual plies are removed, the laminate properties will change.  Thus sliding strategy is great to reduce weight and easy to accomplish unless it is thin like cards.  With DD this would be perfect because each layer is engineered to have the desired property and form a stack of identical layers like a deck of cards, ready to slide. With this method, each ply in the laminate has the same or, dimensions, shape and size (instead of different sizes for each ply in the current conventional method). Taper is controlled by the degree of sliding of each ply.  The resulting tapered beam or panel will be stiff, strong, easily laidup, with minimum scrap.  Additionally, it will be lower weight and cost due to 4-ply thick  tDD building block and will be less prone to error, wrinkle, warpage and delamination.\nStage of Development\n\nApplications: Aircraft materials such as skins for fuselage, wings, bulkhead, and floor panel, Cars, trucks and buses such as panels and floors, Construction materials such as panels for floors, deck, and roof, Sports Equipment such as boards, skis, oars.\n\nAdvantages: Tapering saves weight, material, scrap, labor and can be a very fast process, Uses double-double laminates which is simpler to design and manufacture,  and stronger and lighter, Lower cost in layup and manufacturing overall., Uniform ply  in the laminate has the same dimensions and size, Homogenized laminate with thin plies are delamination resistant and designed just like metals."
Stanford University,Lithium Extraction through Pulsed Electrochemical Intercalation Method,Docket #: S20-114,"Published Application: WO2021188570, Published Application: 20230075724",https://techfinder.stanford.edu/technology/lithium-extraction-through-pulsed-electrochemical-intercalation-method,"Stanford researchers have developed a new electrochemical method for extracting lithium from low concentration sources such as seawater. Despite containing 5000x more lithium than land and brine-based resources, the presence of sodium (4x that of lithium) in seawater has made clean extraction of lithium difficult. By using a TiO2-coated FePO4 to intercalate lithium into the electrode, researchers were able to achieve high selectivity for lithium. In cases where the Li/Na molar ratio is greater than 10-3, the diffusion barrier and thermodynamic intercalation potentials yield ~100% Li selectivity over Na. However, for seawater or water with lower Li/Na ratios, the pulse sequence developed here yields Li selectivity ~1.8 x 104 over Na. The pulse sequence additionally helps to stabilize the crystal structure, prolonging the electrode lifetime. This improved lithium extraction method is critical as the demand for lithium-ion batteries increases in the coming decades.\nStage of Research\n\nApplications: Lithium-ion battery materials, Lithium extraction.\n\nAdvantages: Lithium extraction from low concentration sources: seawater, lake water, Does not require pre-concentration of water into brine."
Stanford University,Improved Analogs of CMKLR1 Antagonist ?-NETA Suppress Psoriasis,Docket #: S17-383,"Published Application: 20200345661, Issued: 11,730,705 (USA)",https://techfinder.stanford.edu/technology/improved-analogs-cmklr1-antagonist-neta-suppress-psoriasis,"Psoriasis is a chronic skin inflammatory disease that affects 7.5 million people in the US and accounts for $1.2 billion in annual direct medical costs.  There are no known cures for psoriasis; current treatment options are not efficacious in all patients or beneficial for all aspects of the disease and can have severe side effects.  Chemokine like receptor 1 (CMKLR1) is expressed by pro-psoriatic white blood cells and binds attractant chemerin, which is upregulated in psoriatic skin.  2-(?-naphthoyl) ethyltrimethylammonium iodide (?-NETA) is a small molecule CMKLR1 antagonist we discovered that suppresses autoimmune demyelinating disease in vivo.  Here we show that oral administration of ?-NETA and novel ?-NETA analogs we discovered significantly suppress psoriasis in a preclinical mouse model that mimics many of the key features of human psoriasis.  Thus ?-NETA and its improved analogs hold great translational potential to reduce the impact of psoriasis on public health.\nRelated Technology:  """"S11-431 Small Molecule CMKLR1 Antagonists in Demyelinating Disease""""\n\nApplications: Psoriasis suppression.\n\nAdvantages: Selectively targets the trafficking of key inflammatory cell subsets."
Stanford University,Use of Focal Adhesion Kinase Inhibitors To Improve the Quality and Appearance of Split Thickness Skin Grafts,Docket #: S20-006,"Published Application: WO2023-0121926, Published Application: 20230121926",https://techfinder.stanford.edu/technology/use-focal-adhesion-kinase-inhibitors-improve-quality-and-appearance-split-thickness-skin,"A team of researchers at Stanford have developed a hydrogel that delivers a scar-reducing focal adhesion kinase inhibitor (FAK-I) to skin grafts and donor sites.\nSkin grafts are needed to treat burns and other injury, but leave patients with functional and aesthetic problems, including fragility, impaired joint function, and lack of hair, nerves, and pigmentation. To improve wound healing, the inventors have developed a pullaran and collagen hydrogel for local, sustained delivery of an FAK-I (see  """"Stanford Docket S14-447"""" for hydrogel design), which interferes with pro-fibrotic signaling in fibroblasts. This treatment improves skin regeneration in pig and mouse and is ready for rapid translation to the clinic.\nPhoto description: Photographs of deep partial-thickness porcine excision wounds treated with placebo hydrogel (W_H) or FAK-I hydrogel (W_HF) show reduced scarring with FAK-I treatment. POD = post-operative day. Credit: Inventors\nStage of Development\n\nApplications: Hydrogel with controlled-release drug for split-thickness skin graft or donor site, Scar reduction following burns, excisional surgery, or other skin injury.\n\nAdvantages: Acellular method to promote tissue regeneration, Local, slow release avoids systemic side effects and frequent dressing changes, Drug has known safety and efficacy in clinical trials (repurposed from cancer)."
Stanford University,"A Customizable, Modular Catheter for Hemodialysis Patients of All Ages",Docket #: S20-034,"Published Application: WO2021163200, Published Application: 20230090684",https://techfinder.stanford.edu/technology/customizable-modular-catheter-hemodialysis-patients-all-ages,"Brief Description\nThe Thakor lab invented a small caliber central venous catheter with adjustable cuff positioning for customizable lumen length. It can be placed with a subcutaneous tunnel into any pediatric patient with kidney injury in order to perform hemodialysis. The pediatric modular catheter (PMC) supports pediatric blood flow rates and higher heart rates with an optimized symmetric tip that decreases arterial-related damage and cardiovascular risks with customizable cuff-to-tip lengths.\nTechnology Summary\nAcute and end stage renal disease affects patients across all ages. Pediatric patients are usually treated with hemodialysis, which requires them to be surgically implanted with a central venous catheter (CVC) for dialysis access. Unfortunately, current CVCs have a fixed length and are designed for adult patients. This leaves pediatric patients at an increased risk for arrhythmia, thrombosis, poor dialysis, and unnecessary discomfort. The Thakor lab invented a modular CVC with adjustable cuff positioning to produce the optimal catheter length for each patient and decrease arterial-related damage and cardiovascular risks in the process. The more favorable cuff-to-tip and tip-to-hub lengths help prevent catheter migration. The pediatric modular catheter (PMC) supports pediatric blood flow rates and higher heart rates, customizable lumen lengths, and reverse tunneling. It can be placed through the internal jugular vein, subclavian vein, or the femoral vein. Although pediatric CVCs are currently available on the market, they have fixed catheter lengths and diameters not suitable for the wide range of body types that occur from infant to adolescent patients. The modular design of the PMC offers customizability that can not only be applied to pediatric patients but can also be extended to adults of various body sizes. The invention offers a safer technology vital to reducing the risks and complications within patients undergoing hemodialysis.\nFigure Description: Modular catheter with adjustable lengths to accommodate patient body size\nImage credit: inventors\nStage of Development\nProof of Concept\n\nApplications: Hemodialysis patients.\n\nAdvantages: Compatible for pediatric patients, Adjustable catheter to accommodate patient size, Modular design allows for custom positioning."
Stanford University,PD-L1 Antibody Fragments Conjugated to PEG-PLGA Nanoparticles,Docket #: S19-243,"Published Application: WO2021178949, Published Application: 20230086800",https://techfinder.stanford.edu/technology/pd-l1-antibody-fragments-conjugated-peg-plga-nanoparticles,"Researchers in the Felsher Lab at Stanford University have developed PD-L1 antibody fragment-conjugated nanoparticles to improve upon existing cancer immunotherapies and extend the range of indications to solid tumors.\nImmunotherapy is currently the leading-edge technology in cancer treatment. The FDA has approved antibody therapies that block the interaction of PD-1 and PD-L1 for several tumor indications. However, this form of cancer immunotherapy has not been highly efficacious against solid tumors. This is largely due to the short half-life of antibodies, poor tumor targeting, and off-target toxicities. To improve upon this existing therapeutic, researchers at Stanford have developed PD-L1 antibody fragment-conjugated PEG-PGLA nanoparticles (NPs) for use against solid tumors.\nPEG-PGLA (poly(ethylene glycol)-poly(lactic-co-glycolic acid)) NPs are FDA approved, water-soluble, and biocompatible. By attaching PD-L1 antibody fragments to the PEG-PGLA NPs, researchers were able to improve circulation of the therapeutic in mice. When mice bearing solid tumors were treated with NPs, tumor growth was delayed as compared to standard PD-L1 antibody treatment. Given these results, researchers believe that this treatment could be effective against a variety of solid tumors, including hepatocellular carcinoma.\nFigure 1. PD-L1-PEG-PGLA nanoparticle formation. PD-L1 antibody fragments are covalently attached to PEG-PGLA monomers. Monomers are then incubated and purified to form PD-L1-PEG-PGLA nanoparticles. Figure courtesy Felsher Lab.\nStage of Development\n\nApplications: Hepatocellular carcinoma, Solid tumors.\n\nAdvantages: Improved biodistribution and half-life of therapeutic molecule, PEG-PLGA nanoparticles are already FDA approved, Can load multiple therapeutic molecules onto a single nanoparticle, Can actively target tumors using tumor-specific ligands."
Stanford University,Assumption-Free Contrastive Component Analysis for Finding Data Trends,Docket #: S19-336,,https://techfinder.stanford.edu/technology/assumption-free-contrastive-component-analysis-finding-data-trends,"Researchers at Stanford have developed, for the first time, a component analysis algorithm that does not require any assumption on the data structure or data generation process to find out the important components or trends in data. Since the new method is not based on any assumption on underlying data structure, it can be applied in any fields and on any type of data. Data visualization, exploration, compression (dimension reduction), classification, clustering, etc. are critical tasks in various scientific and engineering fields. Such operations require finding the important data components or trends that best describe the variation in the data. There are several methods available (e.g., principal component analysis or PCA) that can serve these purposes in very specific cases based on the data structure or data acquisition methods. However, existing methods are based on some assumptions of underlying data structure and fail when these assumptions are not fulfilled. The new method does not impose any assumption on data structure or components and still is able to explore the data and ascertain the important components.\nStage of Development\nOngoing. The researchers have shown that the technique is effective at revealing the underlying dominant trends in datasets of protein expression and single-cell RNA sequencing, computed tomography, electroencephalography and wearable physiological sensors. (see Nature publication below).\n\nApplications: Data visualization, exploration, compression, clustering, classification or other application in any field, where finding the important components or trends is required.\n\nAdvantages: Existing methods (e.g., PCA, ICA, t-SNE, MDS) may not be applicable in many cases of scientific interest, where data structure assumptions are not satisfied partially or fully.."
Stanford University,Methods for Measuring Diversity using Multi-Dimensional Networks,Docket #: S20-484,,https://techfinder.stanford.edu/technology/methods-measuring-diversity-using-multi-dimensional-networks,"Researchers at Stanford have developed an adaptive, multi-dimensional process and software tool for characterizing human socio-demographic diversity. Current methods to characterize human diversity are rife with both conceptual and logistical issues including: missing data, misclassification errors, lack of validity and utility of labels, and data privacy. The new, alternative approach offers a substantive improvement by allowing people to self-identify on the basis of their own words and language. Utilizing the power of natural language processing and neural networks improves the validity and potential utility of socio-demographic data by allowing for open-ended responses. It expands the scope of data types and inputs, enabling individuals to truly self identify. The new approach solves multiple methodological issues across biomedical research and has the potential to help solve one of the most challenging aspects of genomics research: teasing apart genetic, socio-demographic, and environmental effects on phenotypes.\nTrans-disciplinary approach integrating genomic medicine, biomedical data science, and biomedical ethics (image credit: Alice Popejoy)\n\nApplications: Research, Healthcare systems, Pharmaceutical companies, Direct-to-consumer genetic testing.\n\nAdvantages: Allows people to self-identify on the basis of their own words and language, Addresses longstanding misclassification issues, Enables a secure, de-identified, scalable, and machine-readable method to collect and store free-text diversity information."
Stanford University,Fertility treatment to stimulate ovarian follicles by inhibiting Hippo signaling,Docket #: S11-477,"Published Application: WO2014043568, Published Application: 20150231209",https://techfinder.stanford.edu/technology/fertility-treatment-stimulate-ovarian-follicles-inhibiting-hippo-signaling,"Researchers in Prof. Aaron Hsueh's laboratory have discovered a technique to promote fertility by stimulating the growth of ovarian follicles (functional units that produce oocytes) through disrupting the Hippo signaling pathway. The conserved Hippo pathway normally functions to maintain optimal size across organs and species. Disrupting the pathway in the ovaries (either through direct or downstream inhibitors) promotes the growth of follicles that can then be induced to produce mature oocytes through conventional FSH and hCG treatments. This approach has both human and veterinary applications and may be particularly well-suited for treating conditions of diminished ovarian reserve (such as primary ovarian insufficiency, polycystic ovary syndrome, or peri-menopause).\n\nApplications: Human infertility treatment - therapeutic agents that inhibit Hippo signaling (including HSP90 inhibitors, PTEN inhibitors or PI3 kinase activators) to stimulate ovarian follicles for obtaining oocytes from patients with:\n\npolycystic ovary syndrome\nprimary ovarian insufficiency\nperi-menopause, polycystic ovary syndrome, primary ovarian insufficiency, peri-menopause, Veterinary medicine - stimulate ovarian follicles to obtain mature oocytes in farm animals or endangered species.\n\nAdvantages: Alternative to standard treatment - Hippo signaling inhibitors may provide an alternative to patients who do not respond to conventional FSH treatment because they have few follicles."
Stanford University,OmiXLearn: Machine learning analysis for metabolomics diagnostics and biomarker discovery,Docket #: S20-292,Published Application: 20220084636,https://techfinder.stanford.edu/technology/omixlearn-machine-learning-analysis-metabolomics-diagnostics-and-biomarker-discovery,"Scientists at Stanford have developed a machine learning program with broad potential for diagnostic applications which analyzes mass spectrometry data profiling metabolites in a patient sample (""""metabolomics"""" data) and predicts infection status.\nThe researchers used metabolomic data from patients who were tested for influenza to train a machine learning program that predicts positive or negative infection status from a metabolite analysis. They were also able to determine which metabolites were the key predictors of influenza infection status, showing that this technology can also enable metabolite biomarker discovery.\nWhile existing methods like random forests can analyze the large amount of data produced by metabolite mass spectrometry to look for patterns, this novel algorithm outperforms old methods in accuracy, reproducibility, and ease-of-use, as it takes in all available data as inputs for its analysis and requires fewer choices on the user's end. This technology also has broad potential in helping diagnose many diseases beyond influenza, especially infectious diseases. In addition to predicting a disease state from metabolomics data, this technology has exciting potential as a biomarker discovery tool, and it can enable development of novel targeted diagnostic methods that narrow clinical analyses to just a few metabolites.\nStage of Developent: Prototype\n\nApplications: Prediction of infection status for influenza from a profile of the metabolites present in a patient sample, as determined by mass spectrometry analysis, Assessment of individual metabolite importance as predictors or biomarkers of a disease status to enable more targeted future testing regimes, Potentially applicable to other infectious diseases.\n\nAdvantages: Outperforms the state-of-the art in metabolomics analysis (random forests method) in model accuracy, More streamlined, comprehensive, and reproducible than existing methods that attempt to determine disease status from metabolite analyses."
Stanford University,"Super Recombinator (SuRe), a CRISPR/Cas9-based platform for the rapid incorporation of multiple transgenes at the same genetic locus",Docket #: S20-282,"Published Application: WO2022082225, Published Application: 20230323342",https://techfinder.stanford.edu/technology/super-recombinator-sure-crisprcas9-based-platform-rapid-incorporation-multiple,"Incorporation of genetic elements from foreign species to generate transgenic organisms in bacteria, fungi, plants, and animals for a variety of applications ranging from food crops, industrial enzymes, basic research, etc., has transformed our life. To achieve complex functions for academic research, agriculturial production, or industrial production, it is desirable to create transgenic organisms with multiple transgenic elements. Because of the underlying constraints imposed by genetic linkage and crossing-over, the incorporation of multiple transgenes is difficult, time-consuming, and largely limited to one transgene. Harnessing the recent advancement in CRISPR/Cas9 technology, researchers at Stanford created a novel system termed Super Recombinator (SuRe) that enables a significant reduction in turnover time for introducing N transgenes in the same locus from N-1 to log2N steps. Moreover, this strategy requires the selection of much fewer possible genotypes per step and does not involve embryo injection, thus further reducing labor, cost, and time. The success of the strategy has been demonstrated in vivo.\nStage of Development\nIn vivo demonstration of successful incorporation of multiple transgenes in animal brain.\n\nApplications: Introduction of multiple transgenes in synthetic biology, Create transgenic structures much larger than vector capacity, Simplify the recombination in multiploidy species, Research tool development.\n\nAdvantages: Two recombination strategies are available: activation recombination strategy and coordination recombination strategy, Faster turnover comparing traditional approach: The time complexity for recombining N genes is reduced from O(N) to O(log2N), Much fewer requirements on genotype selection at each step, High efficiency: The proportion of recombination product in progeny can reach 50%, High capacity: It is capable of recombining transgenes up to 5 Mbp, No need for embryo injection, Flexible to target to specific transgenic vector or specific genomic locus., Can adapt to existing transgenic strains, The method is generalizable for different species, Software for optimizing recombination processes is available."
Stanford University,Photoconductive Switch in Diamond,Docket #: S20-474,,https://techfinder.stanford.edu/technology/photoconductive-switch-diamond,"Use of diamond in high power and high temperature electronics is ideal due to its inherent properties, notably an ultra-high critical electric field of 10 MW/cm. Electronic devices require p-n junctions to achieve these electric fields, and thus n-doped diamond is required. Stanford researchers have designed a process and materials for phosphorous n-doped diamond that overcomes traditional processing limitations due to hydrogen passivation and co-doping. This new process from the Chowdhury group utilizes microwave plasma chemical vapor deposition to control doping levels with minimal undesired hydrogen to maintain high conductivity. Testing of these diamond photoconductive switches demonstrated a very high on:off ratio, and p-i-n diodes with 2kV and higher voltages.\nStage of Research\n\nApplications: Photoconductive switches, Grid-scale applications, Ultra-wide band signals.\n\nAdvantages: Holds very high voltage and power, Maintains operation at high temperatures and in harsh environments."
