university,title,number,patent,link,description
MIT,"Encapsulation Forms and Modulation Chemistries for Ratiometric, Internally Calibrated Near Infrared Fluorescent Single-Walled Carbon Nanotube Sensor for Reversible GlucoseDetection",Case number: #14887,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/encapsulation-forms-and-modulation-chemistries,"This device can be used as a single-walled carbon nanotube glucose sensor.  \nProblem Addressed  \nThe current technology allows for continuous, in vivo glucose monitoring using an inexpensive, small-scale device.  \nTechnology\n29 million people in the United States are currently affected with Diabetes, one of the leading causes of death, with 1.6 million new cases being diagnosed each year. Current treatment involves monitoring of glucose levels in the patient’s body. The basic glucose-monitoring device in use today uses a finger-glucose monitor and has certain disadvantages. These include pain associated with the finger stick and the discontinuous nature of the information provided. With such devices a patient must rely on few single-point measurements taken throughout the day to monitor blood glucose levels. As a result, there is a need for a real-time, continuous blood glucose monitor. Current in vivo sensors of biological compounds involve a sensor material that interacts with an analyte, forcing changes in absorption or luminescence properties upon exposure to a light source. However, these methods are expensive, require high resolution and involve use of bulky equipment.  In the current device, a single-walled carbon nanotube is combined with an analyte binding group, a glucose-binding protein or boronic acid, in such a way that the fluorescence or luminescence is altered when glucose interacts with it.  \nAdvantages\n\nContinuous, in vivo detection\nInexpensive compared to state of the art\nAvoids use of bulky equipment"
MIT,Variable Pitch SMT Assembly: A Method for Enhancing Fatigue Life of Ceramic ColumnGrid,Case number: #15549L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/variable-pitch-smt-assembly-method-enhancing-fatigue,"This invention can be used in electronic assemblies for the automotive, military, aerospace, downhole oil and mineral prospecting, wireless communications, video games, and computer industries.\n\nTechnology: This invention takes advantage of the facts that 1) interconnect columns are attached to lands on the bottom face of the part using standard eutectic solder;  2) that this solder melts at approximately the same temperature as the solder used to attach the part to the board;  3) that surface tension of liquid solder will center the ends of each column on the pads, top and bottom; and 4) that by tilting columns outward by a calculated amount in the highest strain regions of the part, fatigue life can be enhanced because compression/tension cycles are reduced by half compared to keeping those columns vertical at assembly.To effect this, the printed circuit board is designed such that solder pads in the highest strain regions of the part, in particular the corner regions, are skewed outward from the rectilinear grid and radially from the center of the part.  The board is then assembled using a conventional paste-place-reflow surface mount assembly process.  When the assembly is heated to reflow (melt) the solder, the surface tension of the liquid solder causes the columns to realign themselves out of the rectilinear grid and onto the desired pattern.The patent application describes one recommended approach to assembly that involves increasing pad thickness (by approximately 0.005”) in the central area of the device, while keeping the columns vertical in that region to provide stability during reflow; this provides clearance for columns in high stress regions to realign the desired tilted configuration.\n\nProblem Addressed: Repetitive thermal cycles, which are inevitable with many electronic applications, cause solder joints between large electronic components and printed circuit boards to fail due to strains in the joints that result from coefficient of thermal expansion (CTE) mismatch between the component body and the board.  Though this is improved by use of conductive columns between the part and the board, which introduce compliance, there is a need to further increase fatigue life in certain critical applications.\n\nAdvantages: This invention improves reliability of interconnects between large ceramic devices and printed circuit boards, particularly for large devices used in applications with large temperature swings. The approach uses standard commercial column grid array parts, vs. other solutions that require special column architectures and critical alignments. This design can be assembled using any conventional surface mount assembly process that is suitable for assembly of large ceramic column grid arrays"
MIT,Enabling Single-Mode Behavior Over Large Areas with Photonic DiracPoints,Case number: #15554,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/enabling-single-mode-behavior-over-large-areas,"Applications for this technology include new classes of large-area ultralow-threshold lasers, single-photon sources, quantum information processing devices, and energy harvesting systems.\n\nTechnology: This invention proposes a novel route to achieve all-dielectric three-dimensional photonic materials featuring Dirac-like dispersion in a quasi-two-dimensional system.   The technology consists of a face-centered cubic (fcc) structure formed by alternating layers of dielectric rods and dielectric slabs patterned with holes on respective triangular lattices.  This fcc structure also includes a defect layer, which may comprise either dielectric rods or a dielectric slab with patterned holes. This defect layer introduces Dirac cone dispersion into the fcc structure's photonic band structure.\n\nProblem Addressed: Currently, all proposed realizations of a photonic analog of graphene lack fully omnidirectional out-of-plane confinement, which has prevented creating truly realistic implementations of this class of systems.\n\nAdvantages: A feasible approach to achieve simultaneously quasi-two-dimensional light propagation and Dirac cone dispersion in an all-dielectric 3D photonic material. Unique light confining properties of a proper choice of 3D layered PhCs enables the creation of extended planar defect modes whose dispersion relation exhibits isolated Dirac points inside a complete 3D photonic band-gap. The implementation of structures much larger than the wavelength is feasible for the first time by using the particular photonic materials"
MIT,Extra Cellular Matrix Proteins andCancer,Case number: #15501JHR,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/extra-cellular-matrix-proteins-and-cancer,"The extracellular matrix (ECM) signature can be used in detection, diagnosis, monitoring, and treatment of cancers. The signature sets can be used to profile the stage of cancer as well as monitor the progression over time. Antibodies against proteins in these signature sets can also be used to target chemotherapy drugs to treat cancer or detectable agents to image the tumors.\n\nTechnology: Current invention uses quantitative mass spectrometric profiling of ECM proteins of non-metastatic primary tumors and metastatic tumors compared to normal tissue. This allowed for generation of signature sets of ECM proteins that are deregulated in tumors and also between different progression stages of cancer. These signature sets can be used to profile progression stage of cancer biopsies. Using antibodies targeted against the proteins in the signature sets, it is also possible to deliver conjugated agents such as imaging agents or chemotherapeutic agents for imaging and treatment of cancer.\n\nProblem Addressed: Large data sets of mutations, gene expression, and protein expression have been generated to understand the biology and progression of cancer with the hopes of identifying ways to treat cancer. However, understanding the role of ECM in disease progression using ECM as a way to target cancer has been mostly limited. This is because ECM proteins are insoluble and are crosslinked, thus, are intractable for large scale protein analysis. The current invention utilizes recently developed proteomic methods to identify ECM signatures associated with cancer and its progression, which can be used to diagnose, prognose, and treat cancer.\n\nAdvantages: Cancer-related ECM signatures identifies targets that are significantly enriched in tumors compared to normal tissue, which can be used to diagnose and prognose cancer. Proteins in ECM signatures can be targeted using conjugated antibodies, thus, limiting systemic exposure"
MIT,Scanning OpticalProbe,Case number: #17087J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/scanning-optical-probe,"The invention pertains to an apparatus and methods of a medical imaging device for obtaining images from the walls of luminal organs or a surgical cavity. The invention is a rigid enclosure that is capable of passage through luminal organs or introduction into surgical cavities and obtains images by rapidly scanning a focused light beam on the tissue to be imaged and receiving light from the tissue. The invention has at least one beam scanning mechanism and has multiple embodiments of scanning and focusing optics at different regimes of numerical aperture. The invention also describes methods for correcting inaccurate beam scanning. The device is capable of performing imaging, image guided therapy, tissue excision, or other interventional procedures."
MIT,Layer-by-Layer Technology for ElectrochemicalDevices,Case number: #12912,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/layer-layer-technology-electrochemical-devices,"Herein are disclosed methods, and compositions produced using them, to assemble highly conducting, hydrolytically stable polymer electrolyte films from commercially-available, water-soluble polymers using layer-by-layer assembly technology. In certain embodiments, these films can be used for electrochemical device applications which require an ion-conducting material to operate. For example, the power efficiency of any electrochemical device with a solid polymer electrolyte layer can be increased by this technology by virtue of the low ionic resistance of these layer-by-layer assembled thin film electrolytes. Specifically, direct-methanol operated fuel cells (DMFCs) should benefit remarkably, as the described technology offers very high conductivity values at fully hydrated conditions with low fuel (methanol) crossover."
MIT,High Speed Pulsing Technique for Non-Uniform Heat Generation ThermalSystem,Case number: #12641,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/high-speed-pulsing-technique-non-uniform-heat,"A thermomechanical actuation system and method includes an elongated thermomechanical actuator (TMA), which is contoured so that electrical resistance at a mid-portion of the TMA is less than at end portions thereof. A pulse generator is electrically coupled to the TMA, and is configured to supply excitation pulses to the TMA. The excitation pulses are transient, so that each pulse is terminated prior to reaching a steady state amplitude, while having sufficient energy to heat the TMA to its predetermined operational temperature range."
MIT,High-Throughput Manufacturing of Nanofibers Using Massive Arrays of ElectrospinningEmitters,Case number: #16349,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/high-throughput-manufacturing-nanofibers-using,"Flexible electronics, Filtration systems, Tissue engineering, Ultracapacitors, Nano-reinforced composites, 3D printing of parts made of nanoporous materials\n\nTechnology: The presented technology overcomes the standard limitations of electrospinning by using arrays of externally-fed batch-microfabricated electrospinning emitters, demonstrating emitter densities as high as 25 emitters per square centimeter, which is two orders of magnitude higher than the state-of-the-art MEMS implementations. Further, the surface of the emitters is patterned to allow delivery of polymer solution without external pumping. The Inventors demonstrated four times more nanofiber mass flux compared to state-of-the-art commercial electrospinning nanofiber sources while operating at 92% less voltage.\n\nProblem Addressed: Electrospinning is a technique which generates nanofibers using strong electric fields applied to high molecular weight, polar polymer solutions. In the procedure, a high electric field deforms the free surface of the liquid into a conical shape. Then, the apex of the cone emits a charged fiber which undergoes a whipping process that stretches the fiber and greatly reduces its diameter.  Electrospinning is the only known process that can generate nanofibers of arbitrary length with controlled form, but the practical application of the resulting nanofibers is limited because of the low output of standard electrospinning sources.\n\nAdvantages: Technology drastically increases throughput production of electrospun nanofibers, decreasing their cost of production, and making them more available for low-end applications. Technology operates with 92% less bias voltage compared to the best commercial electrospinning nanofiber sources because of the microstructured emitter tips. Technology is modular and lends itself for implementing very large arrays. Technology is compatible with individual actuation of each emitter, enabling the possibility to use the technology to implement a printing head for high-speed, free-form additive manufacturing of nanoporous parts made of dielectric, semiconductor, and metallic materials. Technology uses capillary feed of the liquid, removing the need of active pumping and making the devices based on the technology resilient to clogging and with liquid feed redundancy.. The liquids used in producing nanofibers aver very viscous; therefore, having capillary feed greatly simplifies the liquid feed and reduces the power it consumes"
MIT,Transparent Laser Displays Enabled by OpticalResonances,Case number: #15813,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/transparent-laser-displays-enabled-optical-resonances,"Transparent displays have many applications, including head-up displays for cars and aircraft as well as displays on eyeglasses and glass windows.\n\nTechnology: This invention is the result of developing transparent displays that operate by scattering visible light from resonant nanoparticles with narrowband scattering cross sections and small absorption cross sections. More specifically, projecting an image onto a transparent screen doped with nanoparticles that selectively scatter light at the image wavelength(s) yields an image on the screen visible to an observer. Because the nanoparticles scatter light at only certain wavelengths, the screen is practically transparent under ambient light. Exemplary transparent scattering displays can be simple, inexpensive, scalable to large sizes, viewable over wide angular ranges, energy efficient, and transparent simultaneously.\n\nProblem Addressed: A number of different transparent displays have been developed, each suitable for a subset of the applications. The simplest type is the head-up display that projects into the viewer’s eyes through reflecting the image off a beam splitter. Head-up displays are well suited to certain occasions, but the narrow viewing angle limits the position of the viewer. Diffusive screens achieve wider viewing angles by light scattering; such screens do not have wavelength selectivity, so stronger scattering is necessarily accompanied by lower transparency. Frequency-conversion screens achieve higher transparency using molecules that convert the projected ultraviolet light to visible light ,or infrared light to visible light; the conversion, however, is challenging to implement with high efficiency. Instead of relying on projection, one can also make electronic flat panel displays transparent, for example by combining organic light-emitting diodes with transparent electronics. There is active research in developing this type of transparent displays, but scaling to large display sizes remains challenging.\n\nAdvantages: Transparent scattering displays can be simple, inexpensive, scalable to large sizes, viewable over wide angular ranges, energy efficient, and transparent simultaneously. Windows can be retrofitted with the film; therefore, there is no need to replace the window. The technology is compatible with existing commercial LED/laser projectors"
MIT,"Fiber-Inspired Probes for Recording, Optical and Pharmacological Interrogation of NeuralActivity",Case number: #16279,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/fiber-inspired-probes-recording-optical-and,"Real-time in vivo interrogation and monitoring of neural activity, Localized drug delivery to the nervous system, Neurostimulation, Development of multifunctional neuroprosthetic devices\n\nTechnology: Novel optical fiber probes are designed and fabricated to perform a set of functions that includes monitoring of neural activity, neurostimulation, and the release of therapeutics. The fiber probes are made from polymer and polymer composites, and manufactured using a thermal drawing technique. Thermal drawing, the gold standard in optical fiber manufacturing, allows for fabrication of multimode optical fibers with a custom design that can incorporate a range of materials and functional elements. The fiber probes  have hollow channels for drug delivery, microelectrodes for neural stimulation and a core/cladding configuration for excitation and detection of optogenetic signals in the visible part of the spectrum.\n\nProblem Addressed: Research aimed at understanding the brain and nervous system’s activity depends on neural recording devices such as neural probes and implants. Current implanted neurological technologies are highly invasive in their nature and often prompt an immediate inflammatory response, indicating a need for more compact, yet  functional, platforms that are capable of accessing specific parts of the brain in a minimally-invasive manner.\n\nAdvantages: Ability to access individual groups of cells and specific parts of the nervous system. Possibility for real-time monitoring of neural activity. Ability to deliver drugs & therapeutic agents. The probes are compact  - all the functional elements are integrated  within  a microstructured optical fiber. Minimally-invasive. The probes are flexible and can be used to monitor neural activity in a moving animal. A robust and inexpensive fabrication method that can be used to fabricate hundreds of meters of optical fiber with desired geometry and functions"
MIT,Impartation of Brine Stability to Carbon BasedNanostructures,Case number: #17560J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/impartation-brine-stability-carbon-based,"A composition for stabilizing dispersed particles in an ionically charged solution is disclosed. The composition includes a carbonaceous substrate, the carbonaceous substrate operable to undergo a grafting-to approach for functionalization. The composition also includes a covalently bound stabilizing polymer, the covalently bound stabilizing polymer operable to be prepared as a diazonium salt for grafting to the carbonaceous substrate and a plurality of positively and negatively charged subgroups, the plurality of positively and negatively charged subgroups positioned within the covalently bound stabilizing polymer, where the plurality of positively and negatively charged subgroups are operable to stabilize the dispersed particles amongst positively and negatively charged ions within the ionically charged solution."
MIT,Novel Terahertz SensingSystem,Case number: #14073L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/novel-terahertz-sensing-system,"This invention is a terahertz sensing system and its remote sensing applications, including explosive detection, vibrometry, concealed weapons detection, hyper-spectral imaging, and medical imaging. The sample’s composition can be acquired by analyzing the reflection, scattering, and absorption spectra in the terahertz region.\n\nTechnology: The invented system collects terahertz radiation scattered from a target and upconverts the collected radiation to optical frequencies. A frequency-domain spectrometer senses spectral components of the upconverted signal in parallel to produce a spectroscopic measurement of the entire band of interest in a single shot. The detected spectrum can then be used to derive information about spectroscopic characteristics of the sample. Because the spectrometer detects different spectral components of the measurement signal in a parallel manner, the system can measure moving samples and fast events.\n\nProblem Addressed: Detecting terahertz radiation is an extremely slow and difficult process, which is why a need exists for improved systems for and methods of sensing terahertz radiation. Also, prior systems with serial architectures are limited to detecting stationary objects.\n\nAdvantages: Can measure a complete spectrum once per pulse, resulting in much higher scan speeds (e.g., thirty times higher if the system measures thirty frequency components in parallel) due to its parallel architectures.. Can detect moving objects due to the ability to measure a spectrum on a “single shot” basis.. Can measure terahertz spectra at standoff, making them better suited to concealed weapons detection and other imaging applications."
MIT,Enhanced Light Interaction with Organic Molecules in Photonic CrystalSlabs,Case number: #15669,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/enhanced-light-interaction-organic-molecules-photonic,"Several applications for this technology are found in molecular sensing and detection as well as organic light emitting devices.\n\nTechnology: This invention depicts a system for stimulating an emission from at least one emitter, such as a quantum dot or organic molecule, on the surface of a photonic crystal comprising a dielectric substrate. This system includes a laser or other source that illuminates the emitter and the photonic crystal, which is characterized by an energy band structure exhibiting a Fano resonance, from a first angle so as to stimulate the emission from the emitter at a second angle. The coupling between the photonic crystal and the emitter may result in spectral and angular enhancement of the emission through excitation and extraction enhancement. These enhancement mechanisms also reduce the emitter's lasing threshold.\n\nProblem Addressed: Currently, the incorporation of organic molecules in optical cavities is challenging and often impossible due to the incompatible fabrication processing with the typically inorganic cavity structure.\n\nAdvantages: Ability to create more efficient organic light emitting devices. A more sensitive molecular sensing"
MIT,Continuous Release of Cisplatin for Treatment of OvarianCancer,Case number: #15385J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/continuous-release-cisplatin-treatment-ovarian-cancer,"Applications for this technology are found in intraperitoneal chemotherapy for ovarian cancer.\n\nTechnology: This invention pertains to an implantable intraperitoneal drug delivery device for the treatment of ovarian cancer. This device can be implanted and removed from the peritoneal cavity through minimally invasive laparoscopic surgery. This approach eliminates catheter-related complications. This reservoir-based device works by allowing peritoneal fluid to enter the device and dissolve the powdered drug, releasing the drug in solution. Because the drug is in solid form within the device, the device is much smaller than would be the case if it were in solution. In addition, the stability of solid cisplatin is superior over cisplatin solution, which allows for maximum drug efficacy upon release even months after implantation.\n\nProblem Addressed: Current standard treatment for advanced ovarian cancer entails cytoreduction surgery to remove the bulk of the tumor, followed by intravenous (IV) or intraperitoneal (IP) chemotherapy with a platinum-based agent such as cisplatin. Direct IP administration of cisplatin into the peritoneal cavity reaches much higher levels of drug concentration compared to IV systemic delivery; however, more than half of the patients drop out of IP chemotherapy regimen mainly because of catheter-related complications. The incidence of catheter-related complications has limited the utilization of IP chemotherapy.\n\nAdvantages: No catheter; completely eliminates catheter-related complications. Implantable and removable via minimally invasive laparoscopic surgery. Superior drug stability. Maximum and long-lasting drug efficacy"
MIT,Efficient TiO2 Coating on the Organic/InorganicSubstrates,Case number: #13342,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/efficient-tio2-coating-organicinorganic-substrates,"One aspect of the invention relates to a method of preparing metal oxide coated substrates for various potential applications, and the coated substrate formed thereby."
MIT,Microbial Production of 4-Methylpentanol fromGlucose,Case number: #16130,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/microbial-production-4-methylpentanol-glucose,"Branched, medium chain alcohols are as energy dense as petroleum-derived gasoline and have a superior octane rating. As such, they provide an environmentally sustainable alternative to gasoline for use in spark ignition engines. 4-methyl-1-pentanol (4MP), in particular, can also be used as an organic solvent for a variety of reactions and extractions.\n\nTechnology: This technology describes a method of metabolic engineering for the microbial production of branched, medium chain alcohols. The proposed metabolic pathway is composed of enzymes from multiple organisms and pathways, recombinantly expressed in E. coli. In one iteration of the process, two precursors (isobutyryl-CoA and acetyl-CoA) are generated from glycolysis, condensed to form a branched intermediate, and reduced to the final product, 4MP, in six steps. The pathway can be modulated based on enzyme expression to produce a variety of branched, medium chain alcohols.\n\nProblem Addressed: Economic and environmental concerns about petrochemical usage have led to increased interest in biofuels. Alcohols with medium to long carbon chains (C5 or greater) are attractive biofuels with a high energy density, but are not naturally produced in microorganisms. Previous metabolic engineering efforts have generally produced an insufficient yield for commercial purposes, especially due to large amounts of related byproducts. As yet, no large-scale production of 4MP in particular has been achieved. The novel synthesis route described within is capable of producing 4MP with high selectivity for industrial synthesis, and can be altered to synthesize a variety of branched, medium chain alcohols.\n\nAdvantages: Highly selective biosynthetic route to 4MP for large-scale production. Utilizes glucose as an inexpensive carbon sourceBranched, medium chain alcohols (e.g., 4MP) have a high energy density and improved octane rating. Branched, medium chain alcohols (e.g., 4MP) exhibit low water solubility, allowing for relatively easy post-production purification"
MIT,An RNAi-based Functional Genetic Approach to Drug Screening andCharacterization,Case number: #13883,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/rnai-based-functional-genetic-approach-drug-screening,"This invention is a means of identifying the mechanism of action of cell death-inducing small molecules. It may be used by drug development companies for the identification of drug targets and mechanisms of drug resistance for a particular small molecule.\n\nTechnology: This invention uses RNA interference (RNAi) to knockdown genes known to be involved in mediating responses to a diverse set of chemotherapeutics, with short hairpin RNAs (shRNAs). Cell-lines were then exposed to twenty common chemotherapeutics and their response monitored. The distinct set of shRNAs which promoted resistance and sensitivity for each drug were clustered to produce a functional array. Since drugs with similar mechanisms of action cluster together, the mechanism of action of small molecules may be defined. This approach has already yielded the mechanism of action of two poorly characterized drugs, apigenin and NSC3852 and has been able to characterize diverse platinum-containing compounds. Furthermore, it is highly reproducible, simple, and flexible.\n\nProblem Addressed: Pharmaceutical companies most commonly identify anti-cancer drugs with large screens for agents that cause cell death. Target identification of these drugs occurs later in the process and significantly hampers drug development especially when mechanism of action is never defined. Current methods to identify mechanism of action, such as microarray approaches, are expensive, lack reproducibility, and cannot efficiently differentiate between compounds that engage common downstream signaling pathways. Better understanding of mechanism of action would lead to target identification as well as insights into drug resistance. Combination chemotherapy also relies on multi-drug administration for cancer treatment with the goal of evading spontaneous resistance to single agents. Chemotherapy may be improved with greater understanding of mechanism of action for increased combinatorial efficacy of drugs.\n\nAdvantages: Simple and reproducible so that it can be performed by any laboratory with the appropriate vectors and cells. May be applied to a number of small molecules and combinations thereof"
MIT,Hydrogel Carriers for Monoclonal AntibodyCrystals,Case number: #21065J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/hydrogel-carriers-monoclonal-antibody-crystals,"Monoclonal antibodies are therapeutic molecules known for their high specificity and versatility in the treatment of cancer and autoimmune disorders, but dosage forms are typically limited to low concentrations and large fluid volumes due to formulation challenges. Hydrogel microsphere formulations offer a route to quicker, patient-friendly dosing regimens for monoclonal antibodies with high loading and favorable flow properties needed for injection through a narrow syringe needle under moderate applied force. Crystals of an intact monoclonal antibody are prepared as a concentrated suspension (>300 mg mL−1) which is then encapsulated within hydrogel microspheres with diameters as small as 30 µm. The hydrogel microspheres contain up to 56 wt% (dry basis) monoclonal antibody and release within 4 days under in vitro dissolution conditions. The hydrogel microspheres are concentrated into densely packed suspensions containing up to 300 mg mL−1 monoclonal antibody to evaluate their flow. These hydrogel formulations shear-thin and have lower viscosity when compared to both liquid and suspended crystal forms of the monoclonal antibody, demonstrating the potential of hydrogel microsphere encapsulants as a carrier which can mask undesirable flow properties of concentrated antibody therapeutics."
MIT,Optical Brush-Imaging with Detached Optical Probes and Recalibration Through Time of FlightTechnique,Case number: #17494TE,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/optical-brush-imaging-detached-optical-probes-and,"An open-ended, incoherent bundle of optical fibers transmits light from a nearby scene. A camera captures images of the back end of the fiber bundle. Because the fiber bundle is incoherent, the captured image is shuffled, in the sense that the relative position of pixels in the image differs from the relative position of the scene regions that correspond to the pixels. Calibration is performed in order to map from the front end positions to the back-end positions of the fibers. In the calibration, pulses of light are delivered, in such a way that the time at which light reflecting from a given pulse enters a given fiber directly correlates to the position of the front end of the given fiber. A time-of-flight sensor takes measurements indicative of these time signatures. Based on the map obtained from calibration, a computer de-shuffles the image."
MIT,Tricalcium Phosphate Binding Peptides andProteins,Case number: #13913J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/tricalcium-phosphate-binding-peptides-and-proteins,The invention is directed to a composition comprising all or a portion of a beta-tricalcium phosphate (β-TCP) bound to all or a portion of a β-TCP binding peptide and methods of use thereof.
MIT,The Design and Synthesis of Antifouling and Chlorine-Resistant Ultrathin Coatings on Reverse OsmosisMembranes,Case number: #16133,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/design-and-synthesis-antifouling-and-chlorine,"The invented Zwitterionic coating applied on commercially available RO membranes has excellent potential of providing chlorine-resistant, antifouling surfaces. This technology is very useful in the water purification and desalination industry.\n\nTechnology: The inventors have developed a novel antifouling chemistry that is also chlorine-resistant. The coating derives from poly(4-vinylpyridine) (P4VP), which has been used as the precursor for antimicrobial coatings. P4VP is reacted with 1,3-propane sultone to obtain a zwitterionic chemistry with a balanced surface charge that minimizes the interaction with and thus attachment from various microbes. Divinylbenzene (DVB) copolymerizes with 4VP and renders the copolymer resistant to the oxidation of chlorine. The simultaneous use of chlorine (an extremely potent antimicrobial agent) and the chlorine-resistant, antifouling coating achieves much greater fouling resistance than that if one assumes additive effects between chlorine and the coating (namely synergistic effect). Ultrathin P4VP coatings are put down on commercially available TFC membranes via iCVD. Since surface tension and de-wetting are avoided, this all-dry process conforms to the geometry of the underlying substrate.\n\nProblem Addressed: Other antifouling coatings have been applied to various surfaces by processes that involve the use of harsh solvents. These solvents may cause damage to delicate substrate (such as RO membranes). The invented copolymer chemistry is the first-ever ultrathin (30 nm) and ultralow-fouling coating developed by initiated chemical vapor deposition (iCVD), a solvent-less technique. The ultrathin nature of the coating ensures unchanged productivity of purified water, because water flux decreases exponentially as coating thickness increases.  Additionally, while fouling from membrane use can be reduced by remediation with chlorine, exposure to water with even a few parts per billion chlorine significantly degrades normal membrane performance. This polymer coating is chlorine-resistant, lowering the number of additional processing steps and, in turn, operational costs.\n\nAdvantages: Ease of application, excellent control (of both coating thickness and chemistry) and surface conformance via iCVD technique. Solvent free and room temperature deposition process is unlikely to damage delicate RO membrane. Zwitterionic copolymer film provides ultralow biofouling surface. Chlorine-resistant coating enhances membrane maintenance"
MIT,Cytosolically-Active Peroxidases as Reporters for ElectronMicroscopy,Case number: #15128,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/cytosolically-active-peroxidases-reporters-electron,"This method enables high-resolution cell imaging, using either light or electron microscopy, of specific proteins or subcellular compartments of interest using a genetic tag.\n\nTechnology: Professor Alice Ting and colleagues have developed a tool that involves genetically fusing an engineered ascorbate peroxidase (APEX2) to a protein of interest to catalyze the production of an electron-dense precipitate that is easily visualized with either light or electron microscopy. This reaction occurs quickly and locally, thereby attaining very high spatial resolution. The tag is non-toxic and functional in all cellular compartments. Furthermore, it can be fused to fluorescent proteins, allowing for images from electron microscopy to be correlated with those from fluorescence microscopy.APEX2 has been demonstrated for EM imaging of a wide variety of cellular proteins in virtually every subcellular compartment. APEX2 is also useful as a marker of subcellular organelles. Although APEX2 has been most extensively used in cultured cells, it has also been successfully employed in a variety of model organisms, including C. elegans, Drosophila, mice, and zebrafish. See the references for details.\n\nProblem Addressed: Determining protein localization in intact cells while maintaining sample integrity is difficult. Traditional techniques involve antibody staining of target proteins, but the permeablization treatments required for antibody access compromise cellular ultrastructure. Alternative methods are limited by an inconvenient requirement for light and oxygen gas (which restricts their use to thin samples), or lack of activity in most cellular compartments.\n\nAdvantages: High spatial resolution. Excellent preservation of cellular ultrastructure with strong contrast on the target of interest. Can be used to combine multiple imaging modalities. Genetic tag is small, sterically compatible with most proteins, and functions in all cellular compartments. Can be used on samples of any thickness (reaction is not light-dependent). Straightforward method"
MIT,Practical Wireless Network Coding,Case number: #12286,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/practical-wireless-network-coding,"One embodiment is directed to transmitting encoded data over a broadcast medium to improve network throughput. A sending node may identify a first packet to be transmitted to a first network node and a second packet to be transmitted to a second network node. The sending node may determine whether the first network node stores the second packet and whether the second network node stores the first packet. If the sending node determines that the first network node stores the second packet and the second network node stores the first packet, it may code together the first and second packets to generate an encoded packet and may transmit the encoded packet over the broadcast medium. Thus, the first packet may be transmitted to the first network node and the second packet may be transmitted to the second node in a single transmission."
MIT,Nanoparticle Delivery of Adjuvant-Method of Preparation and UsesThereof,Case number: #13344J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/nanoparticle-delivery-adjuvant-method-preparation-and,"The present invention provides compositions and systems for delivery of nanocarriers to cells of the immune system. The invention provides nanocarriers capable of stimulating an immune response in T cells and/or in B cells. The invention provides nanocarriers that comprise an immunofeature surface having a plurality of nicotine moieties. The invention provides pharmaceutical compositions comprising inventive nanocarriers. The present invention provides methods of designing, manufacturing, and using inventive nanocarriers and pharmaceutical compositions thereof. For example, the present invention nanocarriers capable of eliciting an immune response and the production of anti-nicotine antibodies."
MIT,ThuliumLaser,Case number: #15895L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/thulium-laser,"Electronics, Medical operations, Raman and laser-induced breakdown spectroscopy\n\nTechnology: The invention is a method for reducing the lasing threshold by increasing the upper-state lifetimes and by reducing the viability of select lower states, while still utilizing the 3H4-3H6 transition in Tm3+ doped crystalline host materials. These methods are excellent for a variety of crystalline host materials such as Y3Al5O12 (YAG), YAlO3, GdVO4, and LiYF4 (YLF). The upper-state lifetime is increased through carefully modifying the multi-phonon relaxation rate and avoiding concentration quenching. The multiplicity of lower state is resolved through increasing pumping intensity, sharpening absorption features and increasing the peak absorption strength. This laser is simple, efficient and boasts a small quantum defect, enabling excellent scalability to high average power with good beam quality.\n\nProblem Addressed: Tm-doped flurozirconate glass fibers are an excellent medium for solid-state lasing operations, which utilize the 3H4-3H6 transition. These fibers, however, are difficult to handle and fabricate. Thus, Tm-doped flurozirconate crystalline host materials are proposed as the ideal alternative. Unfortunately, these crystalline host materials suffer from short upper-state lifetimes and have multiplicity in their lower laser level. These combined effects ultimately increases the laser threshold.\n\nAdvantages: Decreased laser threshold. Excellent scalability to high average power with good beam quality. Long upper-state lifetimes. Simple and efficient. Small quantum defect"
