university,title,number,patent,link,description
University of Pennsylvania,Camera Catheter for Gene Therapy Delivery and Therapeutic Interventions in the Subarachnoid Space,,,https://upenn.technologypublisher.com/technology/34615,"Minimally invasive micro-catheter with an integrated camera (MIMIC) to reach suboccipital space of the cisterna magna via lumbar puncture for drug and gene-therapy delivery to the brainProblem:Open surgery is the standard of care for access to a diseased brain and spinal cord, but such surgeries are invasive, associated with significant morbidity, and can require long recovery times.Recent advances in gene therapy hold the potential to cure devastating neurological diseases. In order to be effective, circumvention of the blood brain barrier (BBB) is required for gene therapy treatment of neurological disorders such as Parkinson’s disease and glycogen storage diseases. One method to bypass the BBB is to place a needle via suboccipital puncture into the cisterna magna, a relatively large subarachnoid space located in the cranial vault. However, there is hesitation to utilize this technique due to potential for catastrophic injury to the brain and spinal cord.Solution:Bryan Pukenas, M.D., at the Hospital of the University of Pennsylvania, has developed a minimally invasive catheter that enables direct access for focal delivery of gene therapy vectors to the suboccipital space of the cranial vault in a minimally invasive manner.Traditionally, catheters are navigated using fluoroscopic guidance.  However, navigating catheters with only fluoroscopic guidance in the spinal canal poses significant risk of spinal cord or nerve injury since one cannot see these structures using this method. In contrast, the MIMIC catheter utilizes an embedded micro-camera permitting real-time visualization of the spinal canal contents during catheter navigation and gives operators the ability to avoid vital structures like the spinal cord and nerves as the catheter is directed from the lumbar canal to the cranial vault.In addition to increased safety and simplicity, this approach is expected to reduce the amount of required gene vector material by 10-100 fold since gene transduction is much more efficient when delivered into the cisterna magna. The technology will change the procedure of gene therapy delivery to the brain from an inpatient surgery performed by an interventionalist /neurosurgeon to an outpatient procedure.Gene therapy may become accessible for patients who otherwise would not clinically qualify for gene therapy treatment due to risks associated with surgery and post-surgical care. Moreover, the cost of care will be dramatically reduced by moving towards an outpatient model and decreasing the amount of vector required for treatment.This invention has received over $90,000 in support from the Penn Medical Device Accelerator. The device has been tested in bench top spine models and a human cadaver. The technology is being further developed for additional application such as treatment of aneurysms, chemotherapy for brain tumors, epilepsy, laser ablation for brain tumors, etc.Advantages:Device is built using FDA-compliant Quality Management and Design ControlDevice is ISO13485 compliantSafer procedure compared to direct access to suboccipital spaceMinimally invasive delivery of gene and other therapies to the brainReduced complications and decreased resources for post-operative careShortened recovery timeReduced cost of treatment and patient careApplications:Localized delivery of gene therapy vectors to the brain from a lumbar puncture entry sitePotential for delivery of drugs, laser and thermal ablation therapies, cryotherapy, brain tumor treatments, aneurysm repair and focal epilepsy interventions in the brainStage of Development:Prototype successfully tested in a benchtop model, primate cadaver model and human cadaverConfirmed ability to navigate to suboccipital spaceConfirmed ability to visualize spinal cord and spinal nervesIntellectual Property:International PatentsPendingDesired Partnerships:LicenseCo-developmentCase ID:18-8675-tpNCSWeb Published:6/18/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/34615"
University of Pennsylvania,Targeting the Retinoic Acid Pathway to Bolster Immunotherapy,,,https://upenn.technologypublisher.com/technology/34482,"A strategy to increase the effect of immune checkpoint blockade by targeting retinoic acid signaling in immunosuppressive solid tumors.Technology Overview:Sarcomas are solid tumors with more than 70 rare and often fatal subtypes. Typical survival rates are under 15% over 5 years. Sarcomas can prevent the formation of tumor-killing cells by eluding immune detection, a process termed immunosuppression. These tumors are largely resistant to immune checkpoint blockade (ICB), a cancer immunotherapy which promotes the formation of tumor-killing cells. More effective strategies to target sarcomas are needed.Recently, Dr. Haldar and his team have found that sarcomas can suppress the immune system through the secretion of retinoic acid (RA), a molecule which favors the formation of immune cells unable to detect tumors. Their latest findings demonstrate that inhibiting the RA pathway in sarcomas triggers a tumor rejection response by directly boosting the formation of tumor-detecting immune cells.Dr. Haldar’s team has developed a combination therapy to bolster existing immunotherapy against sarcomas that produce high levels of RA. Their protocol combines conventional ICB therapy with molecules that block RA signaling in tumors, an approach found to greatly reduce the size and weight of tumors in mice (see figure). This strategy could enhance survival rates and quality of life for patients with sarcoma.Advantages:Renders immunotherapy efficient against unresponsive sarcoma subtypesCould potentiate other existing treatments such as chemotherapy or radiotherapyCould extend lifespan and increase quality of life of affected patientsApplications:Therapy against sarcomas resistant to immunotherapyPromising treatment against other cancer types using the RA pathwayBlocking retinoic acid (RA) signaling with RA receptor blocker BMS493 potentiates immune checkpoint blockade (ICB) agent anti-PD1 antibody (aPD1) to reduce tumor size in mice. Each line represents an individual mouse.Stage of Development:2 targets identified: RA synthesizing enzymes and RA receptorsPreclinical discoveryIntellectual Property:US PatentPendingReference Media:Postow MA et al.J Clin Oncol. 2015 Jun 10;33(17):1974.Desired Partnerships:LicenseCo-developmentCase ID:19-8980-tpNCSWeb Published:6/5/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/34482"
University of Pennsylvania,Enhancing the Efficacy of Tumor Immunotherapy by Targeting Endothelin Receptor B,,,https://upenn.technologypublisher.com/technology/34427,"Antagonism of Endothelin Receptor B (ETRB) increases intratumoral T cell homing to tumors and enables tumor response to otherwise ineffective immunotherapyProblem:In spite of generating a tangible antitumor cellular immune response in peripheral blood, tumor vaccines have proven largely ineffective for treatment of solid tumors. The success of immune therapy partly depends on the ability of effector cells to infiltrate tumors which in turn is dependent on tumor microenvironment.T cell trafficking through lymphoid organs and peripheral tissues is tightly controlled through endothelial addressing signals regulating homing, adhesion and transendothelial migration. Endothelium provides a barrier that prevents T cell infiltration, and thus, there is a need for new pharmacologic intervention to improve cancer immunotherapy without increasing systemic inflammation.Solution:Dr. Coukos and his team at Penn have developed methods of treating and enhancing efficacy of immunotherapy for a solid tumor by modulating the expression or activity of effector proteins such as ETRB, ET-1, ICAM-1 to guide T-cells to the tumor cells. They have shown that ETBR signaling blocks T cell adhesion to endothelium and ETBR blockade restored adhesion of T cells in vitro and markedly increased T cell homing to tumors. In addition, the endothelial molecular signature which includes ETBR, could assist in the selection of patients for whom ETBR blockade may enhance immunotherapy.Advantages:Increase in anti-tumor immune responseApplications:Adjuvant therapy to tumor vaccinesStage of Development:In vivo dataIntellectual Property:US9,289,426US10,174,120Reference Media:Kandalaft, LE et al.;Clin Cancer Res. 2009 Jul 15;15(14): 4521.Buckanovich,RJ et al.;Nat Med. 2008 Jan;14(1):28.Desired Partnerships:LicenseCase ID:S4136-tpNCSWeb Published:5/29/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/34427"
University of Pennsylvania,MicroRNA Mimics for the Treatment of Pneumonia,,,https://upenn.technologypublisher.com/technology/32592,"miR302-mimic is a therapeutic compound that accelerates regeneration of alveolar epithelial cells for treatment of bacterial pneumonia. Unlike standard treatment with antibiotics, which eliminate only the bacterial infection, this product would accelerate healing of the lungs to improve patient recovery time and could be given in conjunction with antibiotics.Technology Overview:Bacterial pneumonia is a leading cause of serious infection and death in children and the elderly worldwide. Even with antibiotic treatment, patients may become severely ill and require hospitalization and intensive care, followed by a prolonged recovery period. Recovery requires both eradication of the bacterial infection as well as repair to alveolar epithelial cells (AECs) caused by the infection. Failure to repair this damage increases susceptibility to recurring infection and increases the risk of development of chronic and progressive lung diseases including chronic obstructive pulmonary disease (COPD) and emphysema.Researchers in the laboratory of Dr. Hao Shen at the University of Pennsylvania in collaboration with Dr. Ying Tian at Temple University identified that increased expression of microRNA (miRNA) from the miR302 family coincided with regeneration of AECs. miRNA-mimics are double-stranded RNA molecules intended to “mimic” native miRNAs. The Shen Lab found that administration of miR302-mimics to mice infected with bacterial pneumonia improves AEC regeneration and lung function, and enhances mouse recovery and survival.Addition of exogenous miR302 by miRNA mimics increases proliferation of lung progenitor cells and accelerates the repair of lung injury, which is expected to shorten patient recovery times. miR302-mimics could potentially be administered in conjunction with antimicrobial therapy to improve patient outcomes. This approach may also provide long-term benefits by reducing severe chronic pathological conditions, such as COPD, which are associated with repeated lung infections, injuries and defects in tissue regeneration.Advantages:Speeds regeneration of AECsExpected to reduce patient recovery time from bacterial pneumoniaMay accelerate treatment of injuries to lungs resulting from other causesApplications:Treatment of injured lungsTreatment of bacterial pneumoniaMice treated with miR302 show improved rates of survival (left) and faster recovery of body weight (right) than control mice. The image was taken from Wang et al. Proc Natl Acad Sci USA, 2019 [ahead of print].Stage of Development:Proof of concept demonstrated in miceIntellectual Property:US PatentPendingReference Media:Wang et al.Proc Natl Acad Sci USA, 2019 Apr 23 116(17): 8493.Desired Partnerships:LicenseCo-developmentCase ID:17-8344-tpNCSWeb Published:4/30/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/32592"
University of Pennsylvania,Application of human 3D brain organoids in regenerative medicine and drug testing,,,https://upenn.technologypublisher.com/technology/39103,"Problem:Current drug discovery strategies often utilize cell lines and animal models for compound development, drug screening, efficacy testing, and establishing dose-responses. However, such model systems are often limited, particularly for brain disorders and cancers.Traditional cell culture systems can unintentionally alter physiological properties of cells given the artificial 2D environment, while animal models are very costly and do not fully recapitulate human disorders or diseases, resulting in less efficient and expensive drug discovery. An improved high throughput model system is necessary that maintains fidelity to in vivo human physiological properties yet can be easily manipulated and tested.Solution:Dr. Song and colleagues have established human 3D brain organoid systems that closely resemble human development and have already been applied for modeling several brain disorders. Using a highly optimized protocol consisting of human stem cells, tissues or cancer cells, and miniaturized spinning bioreactors, 3D brain organoids can be synthesized that recapitulate in vivo properties, contain more functional and mature cells, and have increased yield, stability and survivability. These brain organoids have been utilized for understanding the underlying mechanism of the Zika virus, screening neuroprotective compounds, modeling glioblastoma and identifying personalized therapeutics.Technology Overview:The maintenance of cellular, mechanical and topographical cues in the 3D microenvironment enables enhanced in vitro modeling of brain cancer, and neuropsychiatric and neurodegenerative diseases, to improve and accelerate the efficiency, safety, discovery and cost of drug screening for brain cancer and neuropsychiatric and neurodegenerative diseases.(See image below for reference.) Overview of human 3D brain organoid generation and use in drug screening.Using human-derived cells (e.g., human stem cells, tissue, cancer cells)3D brain organoids are developed that recapitulate in vivo physiological properties. Applications for brain organoids includeevaluating brain development and disease modeling;use in cell therapy; andhigh throughput drug screening, where ultimately drug hits and validation willlead to the development of novel pharmacotherapies.Advantages:Improves efficiency and reduces costs of modeling brain disorders and cancers.Improves testing of personalized therapeutics and drug response.Maintains 3D brain-like cytoarchitecture that recapitulates and retains physiological properties compared to 2D cell lines.Applications:Test beds for drug screening and genomic manipulationModeling and understanding brain disease pathogenesisStage of Development:Reliable generation using miniaturized spinning bioreactorsApplied use for Zika virus (mechanism & screening of therapeutic compounds), and glioblastoma (screening personalized therapeutics)Reference Media:Qian, X et al.;Cell 2016 May 19, 165(5): 1238Qian, X et al.;Nat Protoc 2018 March, 13(3): 565Vissers, C et al.;Adv Drug Deliv Rev 2019 Aug, 148: 239.Desired Partnerships:Sponsored Research AgreementsCase ID:Song-Brain-OrganoidsWeb Published:3/6/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39103"
University of Pennsylvania,Portable Assay Platform for Detection of Single Molecules,,,https://upenn.technologypublisher.com/technology/32372,"A simple, inexpensive, and portable lateral flow assay platform that uses platinum nanoparticles to amplify signals and achieve single-molecule sensitivity.Technology Overview:Point-of-care (POC) diagnostics are able to provide rapid on-site results in non laboratory settings and play a key role in public health for rural and under-developed areas of the world. However, most traditional POC platforms are limited by low sensitivity and lack of quantification, and therefore cannot meet certain clinical needs. Traditional diagnostics often require expensive equipment, complex imaging, or laboratory expertise to operate, and therefore, cannot be used in low-resource settings.This technology is a simple, inexpensive, ultra-sensitive, and portable platinum nanoparticle-initiated bubbling digital assay (PNDA) platform for POC tests. A microfluidic array is decorated with antibodies for the target biomarker in close proximity to platinum nanoparticles, which catalyze the generation of oxygen microbubbles. The digital assay platform uses this “express bubbling” to transform and amplify the signal, thus enabling the detection of single molecules.A widely available handheld microscope (or smart phone accessory) can be used to perform a readout from the PNDA Chip. The PNDA technology can be incorporated into a lateral flow assay (LFA) to provide a quantitative distance-based test readout. The entire immunoassay process can be integrated on to the LFA to process a single drop of sample in one step.Advantages:Low cost through the use of common reagentsOne-step, simple assay procedureCan be used in non-laboratory environmentsHigh sensitivity (single-molecule level)Complex imaging and fluorescence are not requiredQuantitative outputApplications:Point-of-care and portable health diagnosticsSingle-molecule detectionChemical tests in non-laboratory settingsThe platinum nanoparticle-initiated bubbling digital assay (PNDA). (A) PNDA can be fabricated as a microfluidic chip that (B) traps oxygen microbubbles that are generated in the presence of a particular biomarker. The hexagonal pillar array provides a digital signal that can be visualized by widely available handheld microscopes. (C) Microbubbles are generated when a single target molecule binds to the PNDA Chip.Stage of Development:Developed and tested in a laboratory environmentIntellectual Property:US, Canadian, & EuropeanPendingReference Media:Li et al,RSOC, Analyst, 2019 May 21, 144(10): 3314Desired Partnerships:LicenseCo-developmentCase ID:18-8594-tpNCSWeb Published:4/18/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/32372"
University of Pennsylvania,MAJIQ and VOILA: the next generation for sequencing analyses,,,https://upenn.technologypublisher.com/technology/38430,"MAJIQ and Voila are two software packages that together detect, quantify, and visualize local splicing variations (LSV) from RNA-Seq data.Problem:Over 90% of human genes undergo alternative splicing, resulting in different gene products, potentially conveying different function. This underlying complexity to gene expression is still not well understood and mapping splicing variations remains a substantial challenge.Solution:Dr. Yoseph Barash and his lab have developed new methods that improve the detection and accuracy of mapping gene splicing variations, thus shining a light on previously poorly studied transcripts. These innovative tools, MAJIQ and VOILA, have the potential to identify variations associated with a multitude of processes ranging from gene function to disease.MAJIQ Builder: Uses RNA-Seq (BAM files) and a transcriptome annotation file (GFF3) to define splice graphs and known/novel Local Splice Variations (LSV).MAJIQ Quantifier: Quantifies relative abundance (PSI) of LSVs and changes in relative LSV abundance (delta PSI) between conditions w/wo replicates.Voila: A visualization package that combines the output of MAJIQ Builder and MAJIQ Quantifier using interactive D3 components and HTML5. Voila creates interactive summary files with gene splice graphs, LSVs, and their quantification.Stage of Development:Ready to useIntellectual Property:CopyrightReference Media:Vaquero-Garcia, J et al.;eLife 2016 Feb;5:e11752Sotillo, E. et al.;Sotillo et al. Cancer Discov, 2015 Dec, 5(12): 1282Norton, S et al.;Bioinformatics, 2018 May, 34(9): 1488Desired Partnerships:One click licenseCase ID:16-7706-tpNCSWeb Published:2/3/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38430"
University of Pennsylvania,Reconfigurable colloid-crystal materials for fine control over particle motion,,,https://upenn.technologypublisher.com/technology/32351,"A nematic liquid crystal system functionalized with colloidal microbots.Problem:Particle motion is of great interest for designing materials that depend on the particle behavior to exhibit a specific functionality. Elastic colloids are useful for the development of functional materials for particle manipulation. Nematic liquid crystals are fluid, like liquids, but also have well-defined structural organization, like crystals.Embedding colloids in these materials provides strong control over the particle motion and ensures a smooth elastic energy field for the particles. Current techniques have similarly tried to alter the energy landscape for particles in colloid-nematic crystal systems, but fail to robustly control the particles, and either do not solicit a response or drastically change the crystal configuration.Solution:The researchers envision controllable, reconfigurable liquid/crystal systems. To achieve this innovation the inventors leverage surface features in boundary walls that cause unique boundary conditions that can control the movement and action of microbots within the system. These colloidal systems and microbots can be fabricated for specific application requirements.Advantages:Improved control over particlesNo drastic change in configuration of crystalsDefects can be used to drive particle motion for colloidal assemblyApplications:Materials/surfaces that self-repair or self-healTargeted delivery tools, such as drug deliveryManufacturing on a micro-scaleCargo-delivery in micro-robotsFigures: (a)Elastic energy field and the resulting forces for colloids near the wall in a Saturn ring configuration (c) Schematic of the experimental setup (N denotes rubbing direction) (f + g) A magnetic particle with a Saturn ring defect, placed near a hill, with wall to wall separation (yellow) 60 μm and (blue) 42 μmStage of Development:Ongoing experimental work with cargo-carrying prototypesPrototypes will be used for proof-of-concept experiments that test control of unstable points and path planning of particlesColloidal assembly at the defect sites will be demonstratedIntellectual Property:PatentPendingReference Media:Luo, Y et al;Nat Commun 2018 Sept 21, 9(1): 3841.Case ID:18-8616-tpNCSWeb Published:4/16/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/32351"
University of Pennsylvania,High Precision Bone Metastases and/or Fracture Identification From Dual Energy X-ray Absorptiometry Exams Using Artificial Intelligence Techniques.,,,https://upenn.technologypublisher.com/technology/35193,"Problem:Osteoporosis causes a reduction in bone density, which can result in bone fractures, particularly in the spine, forearms, and the hip. Osteoporosis does not present any symptoms, and yet it is estimated that more than 20 million people have this debilitating disease. Therefore, regular examination, especially in patients over the age of 65, is recommended.Diagnosis is typically done by bone density measurement using Dual energy x-ray absorptiometry (DEXA) examination. DEXA is currently considered to be the gold standard for the diagnosis of osteoporosis. Even with 50 million scans per year, a large portion of metastases and fractures remain unnoticed by radiologists. This can lead to increased treatment cost and morbidity downstream.Solution:Advances in computing have created numerous opportunities for artificial intelligence (AI) to solve clinically important imaging problems, with promising applications that would benefit patients. Most notably, AI outperformed radiologists in diagnosis of pneumonia from chest X-rays.The inventors developed an AI algorithm using random forest classifiers to assist radiologists in measuring bone mineral density. The algorithm can be implemented on current scanners. Experimental data shows improvement in sensitivity (77.8%), specificity (100%), and accuracy (98%) of lumbar bony metastasis detection, and improvement in sensitivity (61%), specificity (91%), and accuracy (85%) of lumbar fracture detection, which can reduce treatment cost and offer significant benefits to patients.Advantages:Can be easily and inexpensively installed and implemented on existing machines.High accuracy (98%), sensitivity (77.8%) and specificity (100%) in detecting bony metastases.High accuracy (85%) sensitivity (61%) and specificity (91%) in detecting factures.Can reduce cost of care by better identifying bony metastatic disease and/or fractures.Applications:Bone mineral density measurementBony metastasis and fracture detection from dual x-ray absorptiometry (DEXA) examsStage of Development:Algorithm is fully developed to detect bony metastases and/or fractures in the spine.Proof of concept has been successfully established in-vivo in over two hundred patients.Inventors aim to expand the application to detect other bone diseases and conditions such as Paget’s disease in the spine.Investigators aim to optimize the method to detect metastases and/or fractures in other regions such as the hip.Intellectual Property:CopyrightReference Media:Mehta & Sebro;Int J Comput Assist Radiol Surg 2019 May, 14(5): 903.Desired Partnerships:LicenseCo-developmentCase ID:19-8729-tpNCSWeb Published:7/29/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/35193"
University of Pennsylvania,"Deep Learning, Self-Supervised Algorithm for Fast and Accurate Image Registration",,,https://upenn.technologypublisher.com/technology/31943,"A deep learning algorithm for fast and accurate, non-rigid image registration that does not require a training data set.Problem:Medical image registration is necessary for aligning multiple clinical images from a single patient as well as for associating medical images from multiple subjects or patients in research studies. Conventional medical image registration can be time consuming and challenging for certain types of images. Therefore, new methods use deep learning techniques like convolutional neural networks, which often employ training image datasets to learn informative image features. These techniques can improve the speed and accuracy of registration. However, in some cases training datasets are unavailable or do not accurately represent the image at hand.Solution:To overcome these challenges, this image registration algorithm uses deep learning methods to identify the appropriate spatial transformations required to align medical images. While other deep learning methods have relied on previously acquired training data, this method directly trains fully convolutional networks to independently estimate spatial transformations.To account for potentially large deformations between images, a multi-resolution strategy is adopted to jointly learn spatial transformations at different spatial resolutions. Because the registration of pairs of images also serves as a training procedure, the algorithm simultaneously optimizes and learns spatial transformations for the image registration.Advantages:Fast image registration (~200 ms per image pair)Improved image alignment compared to current state-of-the-art techniquesMulti-resolution registration strategy that accounts for deformations at different scalesApplications:Medically necessary imaging that requires fast image registrationLarge clinical research studies that require accurate image registration(a) A reference brain space defined by an individual brain image. (b) Mean of brain images of 40 different subjects, registered to the reference brain space using affine spatial transformation. (c) Mean of brain images of 40 different subjects, registered to the reference brain space using the current state-of-the-art in image registration, and (d) the image registration is further enhanced by the deep learning algorithm.Stage of Development:Developed and tested in a laboratory environmentIntellectual Property:US11,854,202US11,348,227Desired Partnerships:LicenseCo-developmentCase ID:18-8500-tpNCSWeb Published:4/5/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/31943"
University of Pennsylvania,Automating the ABCDE Ventilator Bundle in the ICU: An app to facilitate implementation of the bundle and improve outcomes for mechanically ventilated patients.,,,https://upenn.technologypublisher.com/technology/31940,"This app provides automated, around-the-clock, patient screening for the both sedation and ventilator weaning. Real-time data on ABCD(E) documentation and performance is displayed on an electronic dashboard while timely alerts to mobile devices inform bedside providers.Problem:Mechanical ventilation [MV], while often necessary, can lead to a multitude of hospital-acquired conditions such as ICU-associated delirium, which has been shown to be strongly associated with increased morbidity and mortality rates both while in the hospital and post-acute care. Further, MV is a prime target for improving both patient outcomes and cost savings, since MV is the single biggest determinant in ICU Length of Stay [LOS], the single greatest driver of cost for an inpatient admission.Current evidence shows that coordination between different care team disciplines to screen and conduct weaning trials can improve patient outcomes, but they are largely performed manually and on a set schedule, translating into many missed opportunities to improve those very outcomes.Solution:Dr. Fuchs and colleagues have created the ABCDE app to continuously screen patients based on data in the electronic health record and alert the care team upon the patient reaching clinical readiness for weaning from sedation and ventilation. This information plus delirium scoring and progress with exercise is displayed in real-time on an electronic dashboard for review by ICU teams and ICU leadership.Simultaneously, alerts are sent to the respiratory therapist [RT] and registered nurse [RN], who then coordinate weaning of both the ventilator and sedative medications collaboratively. The system also provides real-time insight into the status of patients for both clinicians and ICU administration assessing patient flow. Additionally, it can evaluate for missed opportunities in order to identify operational processes for optimization.A pilot study showed that the system reduced significantly time on mechanical ventilation and ICU length of stay. It is now implemented across the UPHS.Implementation of an automated screening system such as the ABCDE app addresses failures in timing and coordination between care team members and provides data-driven insights into ICU operations that current solutions do not address.Advantages:Automated screening conducted on a continuous basisNo manual initiation requiredAutomatic communication to all care team membersReports on historical trends for operational optimizationApplications:Integration into an EHR with ICU moduleStand-alone app for use in ICUsCoordination of RN and RT in performing ventilator and sedation weaning trialsReal-time patient status reportingHistorical reporting to identify missed opportunitiesStage of Development:Ready for licensingIntellectual Property:CopyrightReference Media:Girard, TD et al.;Lancet. 2008 Jan 12, 371(9607): 126Balas, MC et al.;Crit Care Nurse. 2012 Aug, 32(4): 15Desired Partnerships:LicenseCase ID:16-7668-tpNCSWeb Published:4/5/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/31940"
University of Pennsylvania,Modified Polymer System for Improved Cartilage Repair,,,https://upenn.technologypublisher.com/technology/34378,"Improved cartilage repair via injectable modified polymers that target damaged tissues and enhance cellular responseProblem:Cartilage damage is one of the most common ailments in the aging population. Tissue damage, particularly cartilage damage, can occur due to traumatic injury, degeneration with time, and other soft tissue injuries. The inability of these to heal properly after an injury results in mechanical wear and altered mechanics in adjacent tissues. These degenerative changes leave the tissues vulnerable to damage, often leading to their failure.Solution:The invention is a system of modified polymers that target damaged tissues and improve their repair process. The polymer acts by sealing the damaged cartilage and creating an environment that facilitates tissue healing. Current treatments involve application of glues or polymers directly to the injury site but are not living, something that the technology presented here achieves by delivering polymers intraarticularly to specific tissues, recruiting cells and directing their response. This targeting mechanism leads to enhanced and efficient healing. Moreover, the material is also tunable and can promote cartilage formation or anti-inflammatory effects, allowing for a treatment plan that can be customized to the patient’s tissue damage.Advantages:Treatment can be customized to the patient and type of tissue damageEnhanced delivery of therapeuticsProvided via intraarticular injection or applied arthroscopically near the defectImproved cartilage repairAbility to seal damaged cartilage and restore proper fluid flowApplications:Injectable therapeuticIn conjunction with stem cells injections to improve delivery, repair and/or regenerationDamaged tissue removal treatments e.g. cartilage debridement, meniscectomyTissue repair treatmentsTop Figure: Cartilage defects can cause increased fluid flow and loss of matrix proteins, including proteoglycans. This leads to elevated strain levels in the adjacent tissues, leaving tissues susceptible to wear, and ultimately joint-wide OA.Bottom Figure: This technology has the potential to treat damaged tissues. The first option restores fluid flow with a barrier at the focal defect interface and reduces the rate of degeneration. The second option would promote cartilage repair. The third would direct cells to the defect, providing an anti-inflammatory benefit, and improving the healing process. Currently, the proposed technique is option one, or a living fibrous “biosealant’.Stage of Development:Theoretical design based on individually verified principles in polymer modification has been developedIntegrated binding of the microenvironment has been established.The effect of the material’s tunable nature on cell mechano-response have been confirmed.The biomaterial’s implementation and retention in a pilot animal study has been achieved.Next steps are to optimize and characterize the therapeutic, detail the in vitro response of cells to varying biomaterial mechanics, and further test the material preclinically.Intellectual Property:US PatentPendingDesired Partnerships:LicenseCo-developmentCase ID:18-8501-tpNCSWeb Published:5/22/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/34378"
University of Pennsylvania,"Protein Sequences for Therapeutic Applications in Management of Obesity, Cachexia and Nausea",,,https://upenn.technologypublisher.com/technology/31867,"Non-naturally occurring protein sequences that enhance or suppress the activity of hormone associated with obesity and nauseaProblem:Growth differentiation factor-15 (GDF15) is a broadly expressed hormone, whose level often correlates with progression of many diseases. It has been shown in multiple species that the elevated level of GDF15 drives weight loss primarily by reducing total food intake.The increased level of GDF15 is also seen after a cancer therapy that often associates with nausea and emesis. It was only in 2017 when a receptor responsible for mediating the anorectic actions of GDF15 was identified. Hence, the hormone and its receptor are promising therapeutic targets for the treatment of disorders such as obesity, anorexia, and nausea associated with chemotherapy. Nausea from chemotherapy and morning sickness is difficult to manage and can be extremely debilitating and compromise individual quality of life.Solution:The inventors created non-naturally occurring peptides that can enhance or suppress the effects of the hormone GDF15. By targeting the hormone receptor, these compounds can be useful to treat obesity by ennhancing the action of the hormone and cachexia as well as nausea associated with chemotherapy or morning sickness by suppressing its expression.Advantages:New targets that will help the discovery of drug for treating obesity, cachexia, or nauseaCan be designed to target the specific site only avoiding brain penetrationPotential to increase quality of life for people suffering from obesity, cachexia, and nauseaApplications:Use as drug to treat obesity or cachexiaUse as drugs to overcome nausea associated with chemotherapy and morning sicknessStage of Development:Preclinical DiscoveryIntellectual Property:US,European,Canadian&AustralianPatents PendingDesired Partnerships:LicenseCo-developmentCase ID:19-8758-tpNCSWeb Published:3/27/2019Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/31867"
